SOURCE_REPORTING_UNIT_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,OWNER_DESCR,STATE,COUNTY
Northern California District,2000,2451738.5,195,1500.0,9,Miscellaneous,2451741.5,198.0,2000.0,BLM,CA,Lassen
Northern California District,2000,2451743.5,200,1302.0,4,Campfire,2451750.5,207.0,2000.0,PRIVATE,CA,Lassen
Northern California District,2000,2451744.5,201,1250.0,7,Arson,2451748.5,205.0,1000.0,PRIVATE,CA,Lassen
Northern California District,2000,2451750.5,207,1024.0,9,Miscellaneous,2451754.5,211.0,1700.0,PRIVATE,CA,Humboldt
Northern California District,2000,2451751.5,208,1413.0,9,Miscellaneous,2451755.5,212.0,2000.0,BLM,CA,Lake
Northern California District,2000,2451764.5,221,600.0,1,Lightning,2451768.5,225.0,1000.0,PRIVATE,CA,Lassen
Northern California District,2000,2451806.5,263,1304.0,2,Equipment Use,2451812.5,269.0,1800.0,PRIVATE,CA,Butte
Northern California District,2000,2451816.5,273,1000.0,5,Debris Burning,2451822.5,279.0,800.0,BLM,CA,Tehama
Northern California District,2000,2451838.5,295,2052.0,11,Powerline,2451840.5,297.0,2114.0,BLM,CA,Napa
Northern California District,2001,2451986.5,77,1527.0,5,Debris Burning,2451988.5,79.0,1900.0,BLM,CA,Shasta
Northern California District,2001,2452049.5,140,1505.0,7,Arson,2452054.5,145.0,1509.0,PRIVATE,CA,Modoc
Northern California District,2001,2452056.5,147,1413.0,9,Miscellaneous,2452064.5,155.0,800.0,PRIVATE,CA,Lassen
Northern California District,2001,2452063.5,154,305.0,4,Campfire,2452065.5,156.0,1800.0,BLM,CA,Humboldt
Northern California District,2001,2452069.5,160,1438.0,9,Miscellaneous,2452072.5,163.0,600.0,PRIVATE,CA,Lassen
Northern California District,2001,2452099.5,190,1720.0,1,Lightning,2452102.5,193.0,1800.0,BLM,CA,Lassen
Northern California District,2001,2452116.5,207,1713.0,1,Lightning,2452121.5,212.0,2000.0,BLM,CA,Lassen
Northern California District,2001,2452117.5,208,330.0,3,Smoking,2452119.5,210.0,800.0,BLM,CA,Lassen
Northern California District,2001,2452129.5,220,1741.0,1,Lightning,2452131.5,222.0,1800.0,BLM,CA,Lassen
Northern California District,2001,2452129.5,220,1845.0,1,Lightning,2452134.5,225.0,1800.0,BLM,CA,Modoc
Northern California District,2001,2452130.5,221,1530.0,1,Lightning,2452132.5,223.0,1500.0,BLM,CA,Modoc
Northern California District,2001,2452130.5,221,1559.0,1,Lightning,2452138.5,229.0,1800.0,BLM,CA,Lassen
Northern California District,2001,2452130.5,221,1618.0,11,Powerline,2452134.5,225.0,2000.0,BLM,CA,Shasta
Northern California District,2001,2452141.5,232,1843.0,2,Equipment Use,2452144.5,235.0,1800.0,BLM,CA,Humboldt
Northern California District,2001,2452149.5,240,1502.0,9,Miscellaneous,2452154.5,245.0,0.0,BLM,CA,Shasta
Northern California District,2001,2452158.5,249,821.0,11,Powerline,2452165.5,256.0,800.0,BLM,CA,Butte
Northern California District,2001,2452176.5,267,2059.0,2,Equipment Use,2452178.5,269.0,1312.0,PRIVATE,CA,Lake
Northern California District,2001,2452197.5,288,437.0,7,Arson,2452200.5,291.0,1800.0,BLM,CA,Lassen
Northern California District,2002,2452399.5,125,1428.0,7,Arson,2452401.5,127.0,1700.0,PRIVATE,CA,Lake
Northern California District,2002,2452462.5,188,1531.0,2,Equipment Use,2452465.5,191.0,1000.0,PRIVATE,CA,Modoc
Northern California District,2002,2452467.5,193,1815.0,1,Lightning,2452470.5,196.0,2000.0,BLM,CA,Lassen
Northern California District,2002,2452467.5,193,1815.0,1,Lightning,2452471.5,197.0,2000.0,BLM,CA,Lassen
Northern California District,2002,2452468.5,194,800.0,1,Lightning,2452473.5,199.0,1800.0,BLM,CA,Lassen
Northern California District,2002,2452468.5,194,1812.0,1,Lightning,2452472.5,198.0,2000.0,BLM,CA,Lassen
Northern California District,2002,2452469.5,195,1655.0,1,Lightning,2452475.5,201.0,1800.0,BLM,CA,Modoc
Northern California District,2002,2452473.5,199,1720.0,1,Lightning,2452476.5,202.0,1821.0,BLM,CA,Lassen
Northern California District,2002,2452501.5,227,1427.0,2,Equipment Use,2452508.5,234.0,1500.0,PRIVATE,CA,Butte
Northern California District,2002,2452536.5,262,1502.0,2,Equipment Use,2452542.5,268.0,800.0,PRIVATE,CA,Mendocino
Northern California District,2002,2452542.5,268,1621.0,2,Equipment Use,2452547.5,273.0,1635.0,PRIVATE,CA,Shasta
Northern California District,2002,2452548.5,274,1322.0,2,Equipment Use,2452550.5,276.0,1500.0,BLM,CA,Tehama
Northern California District,2002,2452548.5,274,2333.0,9,Miscellaneous,2452550.5,276.0,1700.0,BLM,CA,Yolo
Northern California District,2002,2452602.5,328,310.0,2,Equipment Use,2452609.5,335.0,800.0,PRIVATE,CA,Butte
Northern California District,2002,2452603.5,329,1600.0,7,Arson,2452605.5,331.0,1500.0,PRIVATE,CA,Humboldt
Northern California District,2002,2452605.5,331,927.0,7,Arson,2452608.5,334.0,1600.0,PRIVATE,CA,Butte
Northern California District,2003,2452715.5,76,1420.0,4,Campfire,2452717.5,78.0,1000.0,BLM,CA,Lassen
Northern California District,2003,2452789.5,150,1400.0,1,Lightning,2452793.5,154.0,1500.0,PRIVATE,CA,Modoc
Northern California District,2003,2452822.5,183,1412.0,2,Equipment Use,2452824.5,185.0,800.0,PRIVATE,CA,Lassen
Northern California District,2003,2452840.5,201,2002.0,1,Lightning,2452844.5,205.0,1800.0,BLM,CA,Lassen
Northern California District,2003,2452840.5,201,2004.0,1,Lightning,2452845.5,206.0,1800.0,BLM,CA,Lassen
Northern California District,2003,2452841.5,202,1216.0,1,Lightning,2452848.5,209.0,600.0,BLM,CA,Lassen
Northern California District,2003,2452842.5,203,1500.0,1,Lightning,2452844.5,205.0,2000.0,BLM,CA,Lassen
Northern California District,2003,2452842.5,203,1935.0,1,Lightning,2452845.5,206.0,1800.0,BLM,CA,Lassen
Northern California District,2003,2452843.5,204,1450.0,1,Lightning,2452848.5,209.0,1200.0,BLM,CA,Lassen
Northern California District,2003,2452843.5,204,1515.0,1,Lightning,2452845.5,206.0,1530.0,PRIVATE,CA,Lassen
Northern California District,2003,2452845.5,206,1600.0,1,Lightning,2452848.5,209.0,1200.0,BLM,CA,Lassen
Northern California District,2003,2452845.5,206,1600.0,1,Lightning,2452848.5,209.0,1200.0,BLM,CA,Lassen
Northern California District,2003,2452845.5,206,1600.0,1,Lightning,2452848.5,209.0,1200.0,BLM,CA,Lassen
Northern California District,2003,2452845.5,206,1600.0,1,Lightning,2452848.5,209.0,1200.0,BLM,CA,Lassen
Northern California District,2003,2452848.5,209,1617.0,1,Lightning,2452850.5,211.0,1200.0,PRIVATE,CA,Glenn
Northern California District,2003,2452851.5,212,1830.0,1,Lightning,2452855.5,216.0,1800.0,BLM,CA,Modoc
Northern California District,2003,2452880.5,241,1629.0,1,Lightning,2452883.5,244.0,800.0,PRIVATE,CA,Siskiyou
Northern California District,2003,2452885.5,246,720.0,1,Lightning,2452888.5,249.0,1000.0,BLM,CA,Lake
Northern California District,2003,2452885.5,246,830.0,1,Lightning,2452890.5,251.0,1330.0,PRIVATE,CA,Mendocino
Northern California District,2003,2452885.5,246,830.0,2,Equipment Use,2452887.5,248.0,1200.0,PRIVATE,CA,Lake
Northern California District,2003,2452885.5,246,930.0,1,Lightning,2452898.5,259.0,800.0,BLM,CA,Humboldt
Northern California District,2003,2452885.5,246,931.0,1,Lightning,2452898.5,259.0,800.0,BLM,CA,Humboldt
Northern California District,2003,2452885.5,246,1000.0,1,Lightning,2452887.5,248.0,1700.0,PRIVATE,CA,Glenn
Northern California District,2003,2452885.5,246,1100.0,1,Lightning,2452898.5,259.0,800.0,BLM,CA,Humboldt
Northern California District,2003,2452885.5,246,1100.0,1,Lightning,2452898.5,259.0,800.0,BLM,CA,Humboldt
Northern California District,2003,2452885.5,246,1130.0,1,Lightning,2452888.5,249.0,1800.0,BLM,CA,Humboldt
Northern California District,2003,2452885.5,246,1419.0,1,Lightning,2452892.5,253.0,800.0,BLM,CA,Humboldt
Northern California District,2003,2452885.5,246,1443.0,7,Arson,2452888.5,249.0,1800.0,BLM,CA,Yolo
Northern California District,2003,2452885.5,246,1504.0,1,Lightning,2452898.5,259.0,800.0,BLM,CA,Humboldt
Northern California District,2003,2452885.5,246,1730.0,1,Lightning,2452887.5,248.0,1900.0,BLM,CA,Shasta
Northern California District,2003,2452885.5,246,2000.0,1,Lightning,2452898.5,259.0,800.0,BLM,CA,Humboldt
Northern California District,2003,2452885.5,246,2100.0,1,Lightning,2452898.5,259.0,800.0,BLM,CA,Humboldt
Northern California District,2003,2452885.5,246,2100.0,1,Lightning,2452888.5,249.0,1800.0,BLM,CA,Humboldt
Northern California District,2003,2452886.5,247,1246.0,1,Lightning,2452890.5,251.0,1000.0,BLM,CA,Lassen
Northern California District,2003,2452887.5,248,1204.0,1,Lightning,2452898.5,259.0,800.0,BLM,CA,Humboldt
Northern California District,2003,2452927.5,288,1205.0,2,Equipment Use,2452931.5,292.0,1800.0,BLM,CA,Lassen
Northern California District,2003,2452935.5,296,1508.0,7,Arson,2452937.5,298.0,1400.0,PRIVATE,CA,Siskiyou
Northern California District,2003,2452961.5,322,1415.0,5,Debris Burning,2452963.5,324.0,1500.0,PRIVATE,CA,Modoc
Northern California District,2004,2453167.5,163,1615.0,1,Lightning,2453176.5,172.0,1800.0,PRIVATE,CA,Trinity
Northern California District,2004,2453178.5,174,1657.0,1,Lightning,2453181.5,177.0,1800.0,BLM,CA,Lassen
Northern California District,2004,2453184.5,180,1840.0,1,Lightning,2453186.5,182.0,1602.0,PRIVATE,CA,Lassen
Northern California District,2004,2453193.5,189,1411.0,1,Lightning,2453195.5,191.0,1800.0,BLM,CA,Lassen
Northern California District,2004,2453210.5,206,1900.0,1,Lightning,2453214.5,210.0,800.0,PRIVATE,CA,Siskiyou
Northern California District,2004,2453210.5,206,1900.0,1,Lightning,2453214.5,210.0,800.0,BLM,CA,Siskiyou
Northern California District,2004,2453225.5,221,1434.0,9,Miscellaneous,2453231.5,227.0,800.0,BLM,CA,Mendocino
Northern California District,2004,2453228.5,224,1330.0,2,Equipment Use,2453242.5,238.0,1800.0,BLM,CA,Shasta
Northern California District,2004,2453228.5,224,1355.0,2,Equipment Use,2453230.5,226.0,2000.0,PRIVATE,CA,Butte
Northern California District,2004,2453230.5,226,1452.0,1,Lightning,2453233.5,229.0,1800.0,BLM,CA,Lassen
Northern California District,2004,2453230.5,226,1655.0,1,Lightning,2453232.5,228.0,1800.0,BLM,CA,Lassen
Northern California District,2004,2453235.5,231,1725.0,7,Arson,2453238.5,234.0,2000.0,PRIVATE,CA,Solano
Northern California District,2004,2453243.5,239,1347.0,9,Miscellaneous,2453245.5,241.0,2000.0,PRIVATE,CA,Lake
Northern California District,2005,2453576.5,206,1258.0,2,Equipment Use,2453578.5,208.0,2000.0,PRIVATE,CA,Tehama
Northern California District,2005,2453629.5,259,1627.0,4,Campfire,2453633.5,263.0,1700.0,PRIVATE,CA,Napa
Northern California District,2005,2453654.5,284,1207.0,9,Miscellaneous,2453656.5,286.0,2000.0,PRIVATE,CA,Yolo
Northern California District,2005,2453654.5,284,1210.0,9,Miscellaneous,2453656.5,286.0,800.0,PRIVATE,CA,Yolo
Northern California District,2006,2453892.5,157,2346.0,9,Miscellaneous,2453913.5,178.0,101.0,PRIVATE,CA,Butte
Northern California District,2006,2453911.5,176,1053.0,1,Lightning,2453916.5,181.0,1800.0,BLM,CA,Lassen
Northern California District,2006,2453911.5,176,1414.0,1,Lightning,2453916.5,181.0,1200.0,BLM,CA,Lassen
Northern California District,2006,2453911.5,176,1554.0,1,Lightning,2453916.5,181.0,1800.0,BLM,CA,Lassen
Northern California District,2006,2453911.5,176,1600.0,1,Lightning,2453916.5,181.0,1800.0,BLM,CA,Lassen
Northern California District,2006,2453911.5,176,1919.0,1,Lightning,2453915.5,180.0,1800.0,BLM,CA,Lassen
Northern California District,2006,2453912.5,177,444.0,1,Lightning,2453916.5,181.0,1800.0,BLM,CA,Lassen
Northern California District,2006,2453912.5,177,1429.0,1,Lightning,2453915.5,180.0,1800.0,BLM,CA,Lassen
Northern California District,2006,2453912.5,177,1436.0,1,Lightning,2453916.5,181.0,1200.0,BLM,CA,Lassen
Northern California District,2006,2453913.5,178,1346.0,1,Lightning,2453922.5,187.0,1216.0,BLM,CA,Modoc
Northern California District,2006,2453913.5,178,1410.0,1,Lightning,2453916.5,181.0,1000.0,PRIVATE,CA,Lassen
Northern California District,2006,2453933.5,198,1538.0,2,Equipment Use,2453938.5,203.0,1545.0,PRIVATE,CA,Lake
Northern California District,2006,2453934.5,199,1426.0,9,Miscellaneous,2453944.5,209.0,600.0,PRIVATE,CA,Lassen
Northern California District,2006,2453935.5,200,1931.0,2,Equipment Use,2453937.5,202.0,1600.0,BLM,CA,Siskiyou
Northern California District,2006,2453941.5,206,1558.0,9,Miscellaneous,2453945.5,210.0,2000.0,BLM,CA,Shasta
Northern California District,2006,2453941.5,206,2321.0,1,Lightning,2453946.5,211.0,1700.0,PRIVATE,CA,Siskiyou
Northern California District,2006,2453945.5,210,1229.0,9,Miscellaneous,2453951.5,216.0,1800.0,BLM,CA,Shasta
Northern California District,2006,2453947.5,212,1507.0,2,Equipment Use,2453949.5,214.0,1900.0,BLM,CA,Lake
Northern California District,2006,2453953.5,218,1109.0,1,Lightning,2453964.5,229.0,1237.0,PRIVATE,CA,Siskiyou
Northern California District,2006,2453954.5,219,1115.0,1,Lightning,2453956.5,221.0,1800.0,PRIVATE,CA,Shasta
Northern California District,2006,2453954.5,219,1200.0,1,Lightning,2453956.5,221.0,1800.0,PRIVATE,CA,Shasta
Northern California District,2006,2453954.5,219,1645.0,1,Lightning,2453956.5,221.0,1030.0,PRIVATE,CA,Siskiyou
Northern California District,2006,2453954.5,219,1849.0,1,Lightning,2453956.5,221.0,1800.0,BLM,CA,Shasta
Northern California District,2006,2453974.5,239,1434.0,11,Powerline,2453977.5,242.0,1500.0,PRIVATE,CA,Siskiyou
Northern California District,2006,2453994.5,259,1636.0,2,Equipment Use,2453997.5,262.0,1720.0,PRIVATE,CA,Humboldt
Northern California District,2006,2454002.5,267,1845.0,9,Miscellaneous,2454008.5,273.0,800.0,BLM,CA,Mendocino
Northern California District,2006,2454022.5,287,1345.0,5,Debris Burning,2454024.5,289.0,800.0,BLM,CA,Lassen
Northern California District,2007,2454133.5,33,1220.0,7,Arson,2454136.5,36.0,1500.0,PRIVATE,CA,Modoc
Northern California District,2007,2454226.5,126,1517.0,9,Miscellaneous,2454229.5,129.0,1800.0,PRIVATE,CA,Siskiyou
Northern California District,2007,2454230.5,130,1207.0,1,Lightning,2454232.5,132.0,1146.0,PRIVATE,CA,Siskiyou
Northern California District,2007,2454238.5,138,2116.0,9,Miscellaneous,2454242.5,142.0,1500.0,PRIVATE,CA,Napa
Northern California District,2007,2454251.5,151,2031.0,9,Miscellaneous,2454255.5,155.0,1421.0,PRIVATE,CA,Siskiyou
Northern California District,2007,2454252.5,152,1525.0,9,Miscellaneous,2454256.5,156.0,1219.0,STATE,CA,Lassen
Northern California District,2007,2454252.5,152,1842.0,9,Miscellaneous,2454256.5,156.0,1200.0,BLM,CA,Lassen
Northern California District,2007,2454253.5,153,1214.0,9,Miscellaneous,2454257.5,157.0,1321.0,BLM,CA,Lassen
Northern California District,2007,2454253.5,153,1338.0,9,Miscellaneous,2454255.5,155.0,1100.0,PRIVATE,CA,Siskiyou
Northern California District,2007,2454253.5,153,1812.0,1,Lightning,2454256.5,156.0,500.0,BLM,CA,Lassen
Northern California District,2007,2454253.5,153,1909.0,1,Lightning,2454256.5,156.0,500.0,BLM,CA,Lassen
Northern California District,2007,2454276.5,176,1716.0,9,Miscellaneous,2454279.5,179.0,726.0,PRIVATE,CA,Sonoma
Northern California District,2007,2454287.5,187,1626.0,9,Miscellaneous,2454295.5,195.0,1500.0,PRIVATE,CA,Lassen
Northern California District,2007,2454287.5,187,1818.0,1,Lightning,2454291.5,191.0,2241.0,PRIVATE,CA,Siskiyou
Northern California District,2007,2454288.5,188,1537.0,9,Miscellaneous,2454293.5,193.0,800.0,BLM,CA,Lassen
Northern California District,2007,2454291.5,191,1148.0,9,Miscellaneous,2454293.5,193.0,1700.0,BLM,CA,Shasta
Northern California District,2007,2454291.5,191,1814.0,9,Miscellaneous,2454296.5,196.0,1546.0,PRIVATE,CA,Lassen
Northern California District,2007,2454291.5,191,1920.0,9,Miscellaneous,2454296.5,196.0,1543.0,BLM,CA,Lassen
Northern California District,2007,2454291.5,191,1931.0,1,Lightning,2454296.5,196.0,1538.0,BLM,CA,Lassen
Northern California District,2007,2454291.5,191,2153.0,1,Lightning,2454295.5,195.0,1150.0,BLM,CA,Modoc
Northern California District,2007,2454291.5,191,2250.0,1,Lightning,2454293.5,193.0,1228.0,PRIVATE,CA,Siskiyou
Northern California District,2007,2454292.5,192,211.0,9,Miscellaneous,2454295.5,195.0,214.0,PRIVATE,CA,Siskiyou
Northern California District,2007,2454292.5,192,1442.0,1,Lightning,2454294.5,194.0,1600.0,PRIVATE,CA,Siskiyou
Northern California District,2007,2454293.5,193,1344.0,1,Lightning,2454297.5,197.0,1800.0,PRIVATE,CA,Siskiyou
Northern California District,2007,2454342.5,242,1436.0,1,Lightning,2454345.5,245.0,1000.0,BLM,CA,Lassen
Northern California District,2007,2454342.5,242,1500.0,1,Lightning,2454345.5,245.0,1000.0,PRIVATE,CA,Lassen
Northern California District,2007,2454342.5,242,1710.0,1,Lightning,2454344.5,244.0,1030.0,BLM,CA,Lassen
Northern California District,2007,2454342.5,242,1710.0,1,Lightning,2454344.5,244.0,1030.0,BLM,CA,Lassen
Northern California District,2007,2454342.5,242,1759.0,1,Lightning,2454346.5,246.0,953.0,USFS,CA,Lassen
Northern California District,2007,2454343.5,243,1152.0,1,Lightning,2454346.5,246.0,1324.0,PRIVATE,CA,Lassen
Northern California District,2007,2454398.5,298,1546.0,9,Miscellaneous,2454409.5,309.0,1210.0,BLM,CA,Humboldt
Northern California District,2008,2454546.5,81,1847.0,7,Arson,2454595.5,130.0,1200.0,BLM,CA,Lassen
Northern California District,2008,2454587.5,122,1642.0,5,Debris Burning,2454606.5,141.0,1200.0,BLM,CA,Trinity
Northern California District,2008,2454637.5,172,2230.0,1,Lightning,2454659.5,194.0,2300.0,BLM,CA,Mendocino
Northern California District,2008,2454637.5,172,2230.0,1,Lightning,2454659.5,194.0,2300.0,PRIVATE,CA,Mendocino
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454672.5,207.0,1800.0,BLM,CA,Shasta
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454672.5,207.0,1800.0,BLM,CA,Shasta
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454665.5,200.0,1800.0,BLM,CA,Humboldt
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454672.5,207.0,1800.0,BLM,CA,Humboldt
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454657.5,192.0,1800.0,BLM,CA,Mendocino
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454669.5,204.0,1800.0,BLM,CA,Mendocino
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454640.5,175.0,1800.0,BLM,CA,Humboldt
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454640.5,175.0,1800.0,BLM,CA,Humboldt
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454640.5,175.0,1800.0,BLM,CA,Humboldt
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454672.5,207.0,1800.0,BLM,CA,Shasta
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454672.5,207.0,1800.0,BLM,CA,Shasta
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454707.5,242.0,1700.0,BLM,CA,Shasta
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454676.5,211.0,1200.0,BLM,CA,Butte
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454640.5,175.0,1800.0,BLM,CA,Butte
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454676.5,211.0,1800.0,BLM,CA,Butte
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454672.5,207.0,1800.0,BLM,CA,Trinity
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454672.5,207.0,1800.0,BLM,CA,Tehama
Northern California District,2008,2454638.5,173,1200.0,1,Lightning,2454707.5,242.0,1700.0,BLM,CA,Shasta
Northern California District,2008,2454638.5,173,1616.0,1,Lightning,2454641.5,176.0,1800.0,BLM,CA,Lassen
Northern California District,2008,2454639.5,174,1640.0,2,Equipment Use,2454645.5,180.0,1200.0,PRIVATE,CA,Lake
Northern California District,2008,2454639.5,174,1749.0,1,Lightning,2454647.5,182.0,1800.0,BLM,CA,Shasta
Northern California District,2008,2454649.5,184,1200.0,1,Lightning,2454652.5,187.0,1200.0,BLM,CA,Shasta
Northern California District,2008,2454649.5,184,1430.0,1,Lightning,2454658.5,193.0,800.0,BLM,CA,Lassen
Northern California District,2008,2454737.5,272,1335.0,4,Campfire,2454740.5,275.0,1800.0,BLM,CA,Humboldt
Northern California District,2009,2454979.5,148,1330.0,1,Lightning,2454981.5,150.0,1430.0,BLM,CA,Lassen
Northern California District,2009,2455042.5,211,1331.0,1,Lightning,2455045.5,214.0,1800.0,BLM,CA,Lassen
Northern California District,2009,2455043.5,212,1750.0,1,Lightning,2455045.5,214.0,1200.0,PRIVATE,CA,Lassen
Northern California District,2009,2455043.5,212,1803.0,1,Lightning,2455046.5,215.0,1200.0,BLM,CA,Lassen
Northern California District,2009,2455043.5,212,1830.0,1,Lightning,2455047.5,216.0,1300.0,BLM,CA,Lassen
Northern California District,2009,2455044.5,213,835.0,1,Lightning,2455055.5,224.0,1200.0,BLM,CA,Lassen
Northern California District,2009,2455044.5,213,1622.0,1,Lightning,2455046.5,215.0,2030.0,BLM,CA,Lassen
Northern California District,2009,2455045.5,214,1023.0,1,Lightning,2455047.5,216.0,1200.0,BLM,CA,Lassen
Northern California District,2009,2455045.5,214,1200.0,1,Lightning,2455048.5,217.0,1800.0,BLM,CA,Shasta
Northern California District,2009,2455045.5,214,1200.0,1,Lightning,2455053.5,222.0,1200.0,BLM,CA,Shasta
Northern California District,2009,2455045.5,214,1422.0,1,Lightning,2455047.5,216.0,1600.0,BLM,CA,Lassen
Northern California District,2009,2455055.5,224,1400.0,5,Debris Burning,2455058.5,227.0,1900.0,BLM,CA,Trinity
Carson City District Office,2002,2452482.5,208,1206.0,1,Lightning,2452488.5,214.0,1800.0,BLM,CA,Alpine
Carson City District Office,2005,2453560.5,190,1500.0,9,Miscellaneous,2453563.5,193.0,1930.0,BLM,CA,Alpine
Carson City District Office,2007,2454250.5,150,1800.0,1,Lightning,2454252.5,152.0,1800.0,BLM,CA,Lassen
Carson City District Office,2009,2455010.5,179,1907.0,9,Miscellaneous,2455012.5,181.0,1920.0,PRIVATE,CA,Lassen
Carson City District Office,2009,2455027.5,196,1407.0,2,Equipment Use,2455036.5,205.0,1800.0,BLM,CA,Lassen
Central California Area Office,2008,2454608.5,143,1122.0,1,Lightning,2454610.5,145.0,1421.0,BOR,CA,El Dorado
Central California Area Office,2009,2455009.5,178,2317.0,1,Lightning,2455011.5,180.0,1900.0,BOR,CA,Napa
Northern California Area Office,2008,2454638.5,173,1700.0,1,Lightning,2454661.5,196.0,1500.0,BOR,CA,Shasta
Lava Beds National Monument,2000,2451727.5,184,1705.0,1,Lightning,2451731.5,188.0,1000.0,NPS,CA,
Lava Beds National Monument,2001,2452104.5,195,1805.0,1,Lightning,2452106.5,197.0,1647.0,NPS,CA,
